date,kecamatan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,day_of_week,month_of_year,day_of_month,is_payday,rain_3d,waste_tons,waste_tons_source
2024-08-12,mampang_prapatan,Jakarta Selatan,0.0,32.3,16.6,0,0,0,0,8,12,0,2.6,104.602,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-13,mampang_prapatan,Jakarta Selatan,0.0,33.6,17.9,0,0,0,1,8,13,0,2.2,111.622,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-14,mampang_prapatan,Jakarta Selatan,0.0,33.8,18.8,0,0,0,2,8,14,0,0.0,104.397,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-15,mampang_prapatan,Jakarta Selatan,0.0,34.8,19.2,0,0,0,3,8,15,0,0.0,99.61,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-16,mampang_prapatan,Jakarta Selatan,0.3,34.1,16.6,0,0,0,4,8,16,0,0.3,97.7,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-17,mampang_prapatan,Jakarta Selatan,0.1,33.8,20.6,1,1,0,5,8,17,0,0.4,109.789,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-18,mampang_prapatan,Jakarta Selatan,0.5,33.6,14.1,1,0,0,6,8,18,0,0.9,116.084,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-19,mampang_prapatan,Jakarta Selatan,0.0,34.0,16.2,0,0,0,0,8,19,0,0.6,105.259,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-20,mampang_prapatan,Jakarta Selatan,0.0,34.0,16.9,0,0,0,1,8,20,0,0.5,97.321,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-21,mampang_prapatan,Jakarta Selatan,0.7,33.6,16.0,0,0,0,2,8,21,0,0.7,103.16,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-22,mampang_prapatan,Jakarta Selatan,0.3,34.4,17.0,0,0,0,3,8,22,0,1.0,101.98,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-23,mampang_prapatan,Jakarta Selatan,0.0,33.2,16.2,0,0,0,4,8,23,0,1.0,106.288,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-24,mampang_prapatan,Jakarta Selatan,1.3,33.5,16.6,1,0,0,5,8,24,0,1.6,109.558,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-25,mampang_prapatan,Jakarta Selatan,0.1,33.6,20.1,1,1,0,6,8,25,1,1.4,113.444,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-26,mampang_prapatan,Jakarta Selatan,0.0,35.0,19.6,0,0,0,0,8,26,1,1.4,98.882,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-27,mampang_prapatan,Jakarta Selatan,0.0,35.5,19.2,0,0,0,1,8,27,1,0.1,109.139,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-28,mampang_prapatan,Jakarta Selatan,0.0,36.2,23.1,0,0,0,2,8,28,1,0.0,97.857,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-29,mampang_prapatan,Jakarta Selatan,0.3,35.4,20.2,0,0,0,3,8,29,0,0.3,101.324,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-30,mampang_prapatan,Jakarta Selatan,0.0,33.9,17.1,0,0,0,4,8,30,0,0.3,98.133,calibrated_synthetic_anchored_to_SILIKA_real
2024-08-31,mampang_prapatan,Jakarta Selatan,0.0,33.8,18.4,1,0,0,5,8,31,0,0.3,104.696,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-01,mampang_prapatan,Jakarta Selatan,0.1,34.6,17.3,1,0,0,6,9,1,1,0.1,124.214,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-02,mampang_prapatan,Jakarta Selatan,4.5,34.5,15.2,0,0,0,0,9,2,1,4.6,113.024,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-03,mampang_prapatan,Jakarta Selatan,3.8,33.2,15.4,0,0,0,1,9,3,0,8.4,96.438,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-04,mampang_prapatan,Jakarta Selatan,0.3,34.4,18.7,0,0,0,2,9,4,0,8.6,107.63,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-05,mampang_prapatan,Jakarta Selatan,15.2,33.9,17.3,0,0,0,3,9,5,0,19.3,115.141,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-06,mampang_prapatan,Jakarta Selatan,1.3,34.0,14.3,0,0,0,4,9,6,0,16.8,115.759,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-07,mampang_prapatan,Jakarta Selatan,0.0,37.6,18.9,1,0,0,5,9,7,0,16.5,109.311,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-08,mampang_prapatan,Jakarta Selatan,0.5,35.8,20.4,1,0,0,6,9,8,0,1.8,128.021,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-09,mampang_prapatan,Jakarta Selatan,11.1,33.5,13.7,0,0,0,0,9,9,0,11.6,122.548,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-10,mampang_prapatan,Jakarta Selatan,19.3,30.8,12.2,0,0,0,1,9,10,0,30.9,115.792,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-11,mampang_prapatan,Jakarta Selatan,2.2,32.1,13.7,0,0,0,2,9,11,0,32.6,106.465,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-12,mampang_prapatan,Jakarta Selatan,12.0,32.1,14.4,0,0,0,3,9,12,0,33.5,113.73,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-13,mampang_prapatan,Jakarta Selatan,0.4,32.5,12.2,0,0,0,4,9,13,0,14.6,110.473,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-14,mampang_prapatan,Jakarta Selatan,0.0,33.5,10.9,1,0,0,5,9,14,0,12.4,111.843,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-15,mampang_prapatan,Jakarta Selatan,0.0,33.5,15.1,1,0,0,6,9,15,0,0.4,115.659,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-16,mampang_prapatan,Jakarta Selatan,0.0,33.6,12.3,0,0,0,0,9,16,0,0.0,102.981,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-17,mampang_prapatan,Jakarta Selatan,0.0,33.8,14.1,0,0,0,1,9,17,0,0.0,112.678,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-18,mampang_prapatan,Jakarta Selatan,0.0,33.5,18.0,0,0,0,2,9,18,0,0.0,109.661,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-19,mampang_prapatan,Jakarta Selatan,0.0,33.2,13.4,0,0,0,3,9,19,0,0.0,106.224,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-20,mampang_prapatan,Jakarta Selatan,0.0,33.6,16.0,0,0,0,4,9,20,0,0.0,107.435,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-21,mampang_prapatan,Jakarta Selatan,0.0,33.8,14.8,1,0,0,5,9,21,0,0.0,112.394,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-22,mampang_prapatan,Jakarta Selatan,1.7,33.1,14.2,1,0,0,6,9,22,0,1.7,118.196,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-23,mampang_prapatan,Jakarta Selatan,1.2,33.3,11.7,0,0,0,0,9,23,0,2.9,102.134,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-24,mampang_prapatan,Jakarta Selatan,11.5,31.4,15.0,0,0,0,1,9,24,0,14.4,122.87,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-25,mampang_prapatan,Jakarta Selatan,5.0,33.0,11.2,0,0,0,2,9,25,1,17.7,114.088,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-26,mampang_prapatan,Jakarta Selatan,18.1,33.0,11.5,0,0,0,3,9,26,1,34.6,119.105,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-27,mampang_prapatan,Jakarta Selatan,0.7,33.0,10.4,0,0,0,4,9,27,1,23.8,116.483,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-28,mampang_prapatan,Jakarta Selatan,13.1,31.9,11.2,1,0,0,5,9,28,1,31.9,131.966,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-29,mampang_prapatan,Jakarta Selatan,3.6,33.3,11.2,1,0,0,6,9,29,0,17.4,110.45,calibrated_synthetic_anchored_to_SILIKA_real
2024-09-30,mampang_prapatan,Jakarta Selatan,0.4,33.3,13.3,0,0,0,0,9,30,0,17.1,116.114,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-01,mampang_prapatan,Jakarta Selatan,1.8,33.7,11.5,0,0,0,1,10,1,1,5.8,94.954,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-02,mampang_prapatan,Jakarta Selatan,0.8,33.3,11.2,0,0,0,2,10,2,1,3.0,113.604,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-03,mampang_prapatan,Jakarta Selatan,7.5,33.2,14.3,0,0,0,3,10,3,0,10.1,102.605,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-04,mampang_prapatan,Jakarta Selatan,21.9,33.8,13.9,0,0,0,4,10,4,0,30.2,117.396,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-05,mampang_prapatan,Jakarta Selatan,3.0,32.7,12.9,1,0,0,5,10,5,0,32.4,118.958,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-06,mampang_prapatan,Jakarta Selatan,6.0,32.8,12.3,1,0,0,6,10,6,0,30.9,108.354,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-07,mampang_prapatan,Jakarta Selatan,0.0,34.5,20.7,0,0,0,0,10,7,0,9.0,101.506,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-08,mampang_prapatan,Jakarta Selatan,0.0,33.9,17.3,0,0,0,1,10,8,0,6.0,105.098,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-09,mampang_prapatan,Jakarta Selatan,2.0,33.8,15.1,0,0,0,2,10,9,0,2.0,97.759,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-10,mampang_prapatan,Jakarta Selatan,4.8,34.1,16.2,0,0,0,3,10,10,0,6.8,101.761,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-11,mampang_prapatan,Jakarta Selatan,1.7,34.1,14.2,0,0,0,4,10,11,0,8.5,101.332,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-12,mampang_prapatan,Jakarta Selatan,14.2,32.7,17.4,1,0,0,5,10,12,0,20.7,112.136,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-13,mampang_prapatan,Jakarta Selatan,13.6,31.0,14.6,1,0,0,6,10,13,0,29.5,116.232,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-14,mampang_prapatan,Jakarta Selatan,7.3,33.3,13.8,0,0,0,0,10,14,0,35.1,107.443,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-15,mampang_prapatan,Jakarta Selatan,1.5,34.5,10.1,0,0,0,1,10,15,0,22.4,107.058,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-16,mampang_prapatan,Jakarta Selatan,0.3,35.1,17.3,0,0,0,2,10,16,0,9.1,102.565,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-17,mampang_prapatan,Jakarta Selatan,0.0,35.0,12.5,0,0,0,3,10,17,0,1.8,103.803,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-18,mampang_prapatan,Jakarta Selatan,0.0,33.4,14.7,0,0,0,4,10,18,0,0.3,101.92,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-19,mampang_prapatan,Jakarta Selatan,0.7,33.6,14.6,1,0,0,5,10,19,0,0.7,101.394,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-20,mampang_prapatan,Jakarta Selatan,0.0,35.4,17.4,1,0,0,6,10,20,0,0.7,105.243,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-21,mampang_prapatan,Jakarta Selatan,0.1,34.4,15.4,0,0,0,0,10,21,0,0.8,108.573,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-22,mampang_prapatan,Jakarta Selatan,0.0,35.4,16.1,0,0,0,1,10,22,0,0.1,109.876,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-23,mampang_prapatan,Jakarta Selatan,2.1,34.4,15.2,0,0,0,2,10,23,0,2.2,99.147,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-24,mampang_prapatan,Jakarta Selatan,9.1,33.9,12.3,0,0,0,3,10,24,0,11.2,109.453,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-25,mampang_prapatan,Jakarta Selatan,0.4,34.2,15.9,0,0,0,4,10,25,1,11.6,101.367,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-26,mampang_prapatan,Jakarta Selatan,0.0,35.7,19.8,1,0,0,5,10,26,1,9.5,111.954,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-27,mampang_prapatan,Jakarta Selatan,0.0,34.3,14.3,1,0,0,6,10,27,1,0.4,114.209,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-28,mampang_prapatan,Jakarta Selatan,0.9,35.0,11.6,0,0,0,0,10,28,1,0.9,106.187,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-29,mampang_prapatan,Jakarta Selatan,0.1,35.2,14.5,0,0,0,1,10,29,0,1.0,99.988,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-30,mampang_prapatan,Jakarta Selatan,3.3,34.8,13.1,0,0,0,2,10,30,0,4.3,104.17,calibrated_synthetic_anchored_to_SILIKA_real
2024-10-31,mampang_prapatan,Jakarta Selatan,2.8,34.7,14.2,0,0,0,3,10,31,0,6.2,107.612,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-01,mampang_prapatan,Jakarta Selatan,10.5,34.5,15.2,0,0,0,4,11,1,1,16.6,107.617,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-02,mampang_prapatan,Jakarta Selatan,10.7,33.7,16.6,1,0,0,5,11,2,1,24.0,123.745,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-03,mampang_prapatan,Jakarta Selatan,12.7,31.7,15.1,1,0,0,6,11,3,0,33.9,124.71,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-04,mampang_prapatan,Jakarta Selatan,16.7,31.3,8.8,0,0,0,0,11,4,0,40.1,109.326,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-05,mampang_prapatan,Jakarta Selatan,13.1,31.9,13.2,0,0,0,1,11,5,0,42.5,108.597,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-06,mampang_prapatan,Jakarta Selatan,13.3,31.8,15.3,0,0,0,2,11,6,0,43.1,106.962,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-07,mampang_prapatan,Jakarta Selatan,8.1,32.8,11.7,0,0,0,3,11,7,0,34.5,114.216,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-08,mampang_prapatan,Jakarta Selatan,0.3,33.1,10.9,0,0,0,4,11,8,0,21.7,111.359,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-09,mampang_prapatan,Jakarta Selatan,8.2,33.6,12.0,1,0,0,5,11,9,0,16.6,108.966,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-10,mampang_prapatan,Jakarta Selatan,10.0,33.0,14.1,1,0,0,6,11,10,0,18.5,126.081,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-11,mampang_prapatan,Jakarta Selatan,24.5,32.7,12.4,0,0,0,0,11,11,0,42.7,108.726,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-12,mampang_prapatan,Jakarta Selatan,11.1,31.6,11.4,0,0,0,1,11,12,0,45.6,110.761,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-13,mampang_prapatan,Jakarta Selatan,10.8,31.6,10.0,0,0,0,2,11,13,0,46.4,105.867,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-14,mampang_prapatan,Jakarta Selatan,2.4,32.3,7.5,0,0,0,3,11,14,0,24.3,94.263,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-15,mampang_prapatan,Jakarta Selatan,10.2,31.7,8.6,0,0,0,4,11,15,0,23.4,108.442,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-16,mampang_prapatan,Jakarta Selatan,8.7,32.6,9.7,1,0,0,5,11,16,0,21.3,108.278,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-17,mampang_prapatan,Jakarta Selatan,6.7,30.3,8.7,1,0,0,6,11,17,0,25.6,112.99,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-18,mampang_prapatan,Jakarta Selatan,10.6,29.8,8.5,0,0,0,0,11,18,0,26.0,115.359,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-19,mampang_prapatan,Jakarta Selatan,8.9,32.6,5.6,0,0,0,1,11,19,0,26.2,102.743,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-20,mampang_prapatan,Jakarta Selatan,3.3,32.8,9.7,0,0,0,2,11,20,0,22.8,98.379,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-21,mampang_prapatan,Jakarta Selatan,5.3,32.6,7.1,0,0,0,3,11,21,0,17.5,100.034,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-22,mampang_prapatan,Jakarta Selatan,6.5,32.6,10.4,0,0,0,4,11,22,0,15.1,111.943,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-23,mampang_prapatan,Jakarta Selatan,13.0,32.4,6.2,1,0,0,5,11,23,0,24.8,122.692,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-24,mampang_prapatan,Jakarta Selatan,11.9,32.8,10.5,1,0,0,6,11,24,0,31.4,127.662,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-25,mampang_prapatan,Jakarta Selatan,15.7,33.2,9.9,0,0,0,0,11,25,1,40.6,126.555,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-26,mampang_prapatan,Jakarta Selatan,2.3,33.0,10.4,0,0,0,1,11,26,1,29.9,104.05,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-27,mampang_prapatan,Jakarta Selatan,6.9,31.8,8.3,0,0,0,2,11,27,1,24.9,112.031,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-28,mampang_prapatan,Jakarta Selatan,0.7,32.4,11.1,0,0,0,3,11,28,1,9.9,102.79,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-29,mampang_prapatan,Jakarta Selatan,0.5,33.1,14.3,0,0,0,4,11,29,0,8.1,108.882,calibrated_synthetic_anchored_to_SILIKA_real
2024-11-30,mampang_prapatan,Jakarta Selatan,3.9,33.8,13.0,1,0,0,5,11,30,0,5.1,115.315,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-01,mampang_prapatan,Jakarta Selatan,16.3,34.8,12.7,1,0,0,6,12,1,1,20.7,121.708,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-02,mampang_prapatan,Jakarta Selatan,7.1,32.9,18.7,0,0,0,0,12,2,1,27.3,120.633,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-03,mampang_prapatan,Jakarta Selatan,13.3,29.0,15.3,0,0,0,1,12,3,0,36.7,117.631,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-04,mampang_prapatan,Jakarta Selatan,15.9,27.2,12.9,0,0,0,2,12,4,0,36.3,120.709,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-05,mampang_prapatan,Jakarta Selatan,12.6,29.2,13.2,0,0,0,3,12,5,0,41.8,118.8,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-06,mampang_prapatan,Jakarta Selatan,11.0,27.1,10.1,0,0,0,4,12,6,0,39.5,128.49,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-07,mampang_prapatan,Jakarta Selatan,14.6,29.8,6.5,1,0,0,5,12,7,0,38.2,126.356,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-08,mampang_prapatan,Jakarta Selatan,19.6,30.2,9.7,1,0,0,6,12,8,0,45.2,122.652,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-09,mampang_prapatan,Jakarta Selatan,18.0,30.3,9.3,0,0,0,0,12,9,0,52.2,117.936,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-10,mampang_prapatan,Jakarta Selatan,6.8,30.8,15.5,0,0,0,1,12,10,0,44.4,112.49,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-11,mampang_prapatan,Jakarta Selatan,8.7,31.4,14.2,0,0,0,2,12,11,0,33.5,116.062,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-12,mampang_prapatan,Jakarta Selatan,1.9,32.4,17.0,0,0,0,3,12,12,0,17.4,120.714,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-13,mampang_prapatan,Jakarta Selatan,3.2,32.4,16.8,0,0,0,4,12,13,0,13.8,116.669,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-14,mampang_prapatan,Jakarta Selatan,9.5,31.3,14.0,1,0,0,5,12,14,0,14.6,125.277,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-15,mampang_prapatan,Jakarta Selatan,21.6,28.0,11.0,1,0,0,6,12,15,0,34.3,135.693,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-16,mampang_prapatan,Jakarta Selatan,12.6,30.3,11.8,0,0,0,0,12,16,0,43.7,127.939,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-17,mampang_prapatan,Jakarta Selatan,12.3,30.2,10.4,0,0,0,1,12,17,0,46.5,129.332,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-18,mampang_prapatan,Jakarta Selatan,3.7,31.6,18.6,0,0,0,2,12,18,0,28.6,128.899,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-19,mampang_prapatan,Jakarta Selatan,22.7,30.0,12.8,0,0,0,3,12,19,0,38.7,127.843,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-20,mampang_prapatan,Jakarta Selatan,12.9,30.4,11.1,0,0,0,4,12,20,0,39.3,124.6,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-21,mampang_prapatan,Jakarta Selatan,19.1,29.8,13.0,1,0,0,5,12,21,0,54.7,127.785,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-22,mampang_prapatan,Jakarta Selatan,4.3,30.1,9.8,1,0,0,6,12,22,0,36.3,123.597,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-23,mampang_prapatan,Jakarta Selatan,12.1,30.0,10.5,0,0,0,0,12,23,0,35.5,130.132,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-24,mampang_prapatan,Jakarta Selatan,25.4,28.4,8.3,0,1,0,1,12,24,0,41.8,115.58,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-25,mampang_prapatan,Jakarta Selatan,14.5,29.7,9.6,0,1,0,2,12,25,1,52.0,135.666,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-26,mampang_prapatan,Jakarta Selatan,1.6,30.2,13.3,0,0,0,3,12,26,1,41.5,115.798,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-27,mampang_prapatan,Jakarta Selatan,1.3,32.1,9.7,0,0,0,4,12,27,1,17.4,116.934,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-28,mampang_prapatan,Jakarta Selatan,0.2,33.3,12.8,1,0,0,5,12,28,1,3.1,129.601,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-29,mampang_prapatan,Jakarta Selatan,1.9,32.1,10.1,1,0,0,6,12,29,0,3.4,118.553,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-30,mampang_prapatan,Jakarta Selatan,4.2,30.3,14.6,0,0,0,0,12,30,0,6.3,116.396,calibrated_synthetic_anchored_to_SILIKA_real
2024-12-31,mampang_prapatan,Jakarta Selatan,1.2,31.4,14.9,0,0,0,1,12,31,0,7.3,107.391,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-01,mampang_prapatan,Jakarta Selatan,15.4,29.6,15.2,0,1,0,2,1,1,1,20.8,129.999,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-02,mampang_prapatan,Jakarta Selatan,0.6,30.9,9.4,0,0,0,3,1,2,1,17.2,116.681,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-03,mampang_prapatan,Jakarta Selatan,2.2,32.0,9.6,0,0,0,4,1,3,0,18.2,111.082,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-04,mampang_prapatan,Jakarta Selatan,1.1,33.0,16.0,1,0,0,5,1,4,0,3.9,120.526,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-05,mampang_prapatan,Jakarta Selatan,18.5,31.4,9.2,1,0,0,6,1,5,0,21.8,127.645,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-06,mampang_prapatan,Jakarta Selatan,8.4,32.3,12.2,0,0,0,0,1,6,0,28.0,113.59,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-07,mampang_prapatan,Jakarta Selatan,30.5,31.1,11.5,0,0,0,1,1,7,0,57.4,127.562,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-08,mampang_prapatan,Jakarta Selatan,12.6,29.8,13.4,0,0,0,2,1,8,0,51.5,118.272,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-09,mampang_prapatan,Jakarta Selatan,30.2,27.8,7.6,0,0,0,3,1,9,0,73.3,117.992,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-10,mampang_prapatan,Jakarta Selatan,7.8,31.0,11.4,0,0,0,4,1,10,0,50.6,118.969,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-11,mampang_prapatan,Jakarta Selatan,8.1,30.5,14.4,1,0,0,5,1,11,0,46.1,112.185,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-12,mampang_prapatan,Jakarta Selatan,2.7,30.1,14.1,1,0,0,6,1,12,0,18.6,128.907,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-13,mampang_prapatan,Jakarta Selatan,7.4,30.9,12.7,0,0,0,0,1,13,0,18.2,109.79,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-14,mampang_prapatan,Jakarta Selatan,16.3,29.0,10.9,0,0,0,1,1,14,0,26.4,127.555,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-15,mampang_prapatan,Jakarta Selatan,2.6,32.0,11.5,0,0,0,2,1,15,0,26.3,117.079,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-16,mampang_prapatan,Jakarta Selatan,4.2,29.8,12.3,0,1,0,3,1,16,0,23.1,116.614,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-17,mampang_prapatan,Jakarta Selatan,6.5,30.5,12.3,0,0,0,4,1,17,0,13.3,111.397,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-18,mampang_prapatan,Jakarta Selatan,59.9,28.4,12.8,1,0,0,5,1,18,0,70.6,128.778,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-19,mampang_prapatan,Jakarta Selatan,20.8,30.9,14.5,1,0,0,6,1,19,0,87.2,126.658,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-20,mampang_prapatan,Jakarta Selatan,23.9,27.1,11.7,0,0,0,0,1,20,0,104.6,118.166,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-21,mampang_prapatan,Jakarta Selatan,17.8,28.6,13.4,0,0,0,1,1,21,0,62.5,119.43,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-22,mampang_prapatan,Jakarta Selatan,3.1,28.8,10.5,0,0,0,2,1,22,0,44.8,104.534,calibrated_synthetic_anchored_to_SILIKA_real
2025-01-23,mampang_prapatan,Jakarta Selatan,2.3,29.1,8.7,0,0,0,3,1,23,0,23.2,109.575,calibrated_synthetic_anchored_to_SILIKA_real
